job_id,job_title,company_name,location,tools_preferred,tools_count,tool_mlflow,tool_langchain,tool_fastapi,tool_kdbplus,tool_bigquery,tool_tensorflow,tool_pytorch,tool_scikit-learn
997,ML Engineer,Meyer-Reyes,"Port Christine, BH","MLflow, KDB+, Scikit-learn",3,1,0,0,1,0,0,0,1
998,ML Engineer,Anderson LLC,"Elizabethton, PW","KDB+, LangChain",2,0,1,0,1,0,0,0,0
999,Data Analyst,Duncan-Reyes,"New Ryan, BW","KDB+, FastAPI",2,0,0,1,1,0,0,0,0
1000,Data Scientist,"Davis, Murphy and Cox","Pittmanville, CR","KDB+, Scikit-learn, LangChain",3,0,1,0,1,0,0,0,1
1001,ML Engineer,"Peterson, Brown and Mcdonald","Port Bernard, BY","TensorFlow, KDB+, FastAPI",3,0,0,1,1,0,1,0,0
1002,Data Analyst,Turner and Sons,"Robertsmouth, MN",LangChain,1,0,1,0,0,0,0,0,0
1003,ML Engineer,"Spears, Moore and Mccormick","South Lisa, IS","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1004,Data Scientist,Shaw LLC,"New Johnnybury, LI",BigQuery,1,0,0,0,0,1,0,0,0
1005,Data Analyst,Gill-Schmidt,"New Williambury, FR","TensorFlow, BigQuery, MLflow",3,1,0,0,0,1,1,0,0
1006,Data Analyst,"Fuentes, Russo and Watson","East Amanda, GA",FastAPI,1,0,0,1,0,0,0,0,0
1007,Quant Researcher,Weaver-Mills,"South Benjamin, PY",BigQuery,1,0,0,0,0,1,0,0,0
1008,Quant Researcher,Lee-Levy,"West Lindsayfurt, LK","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
1009,ML Engineer,Anderson PLC,"Younghaven, KM",Scikit-learn,1,0,0,0,0,0,0,0,1
1010,Quant Researcher,Murphy-Sosa,"North Patrick, SZ",TensorFlow,1,0,0,0,0,0,1,0,0
1011,ML Engineer,Lawrence Group,"Lake Aliciachester, TM",FastAPI,1,0,0,1,0,0,0,0,0
1012,NLP Engineer,Gonzales-Gardner,"Frazierberg, DO","PyTorch, LangChain, BigQuery",3,0,1,0,0,1,0,1,0
1013,ML Engineer,"Padilla, Mann and Pierce","West Brandon, RW","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
1014,AI Researcher,"Vazquez, Mcknight and Vega","Ramseyview, TV","PyTorch, Scikit-learn",2,0,0,0,0,0,0,1,1
1015,Data Analyst,"Walker, Soto and Miles","Oconnorville, IT",TensorFlow,1,0,0,0,0,0,1,0,0
1016,Computer Vision Engineer,Kelly-Walls,"East Ana, KN","LangChain, MLflow, KDB+",3,1,1,0,1,0,0,0,0
1017,Data Analyst,Roberts-Watson,"Perryside, CZ",LangChain,1,0,1,0,0,0,0,0,0
1018,NLP Engineer,"George, Hines and Galvan","East Rachelland, MH",Scikit-learn,1,0,0,0,0,0,0,0,1
1019,Computer Vision Engineer,"Lam, Garcia and Lopez","Baldwinland, TV","TensorFlow, Scikit-learn",2,0,0,0,0,0,1,0,1
1020,ML Engineer,"Vasquez, Grimes and Mooney","Brewerland, AT","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
1021,Data Analyst,Mcneil-Nelson,"Duartebury, VA","MLflow, KDB+, TensorFlow",3,1,0,0,1,0,1,0,0
1022,NLP Engineer,Wiggins-Rivera,"Andreashire, TO",MLflow,1,1,0,0,0,0,0,0,0
1023,NLP Engineer,Morris-Swanson,"Howellburgh, NO","BigQuery, LangChain",2,0,1,0,0,1,0,0,0
1024,AI Product Manager,Wong and Sons,"North Kristie, CL","Scikit-learn, PyTorch, MLflow",3,1,0,0,0,0,0,1,1
1025,Data Analyst,"Davidson, Green and Johnson","West Tylerberg, JO","Scikit-learn, PyTorch",2,0,0,0,0,0,0,1,1
1026,Data Analyst,Greer-Garner,"South Chadton, IQ","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
1027,NLP Engineer,"Nash, Solomon and Cameron","Davidfurt, IT","BigQuery, LangChain",2,0,1,0,0,1,0,0,0
1028,Data Scientist,Jimenez Group,"Williamview, CU",TensorFlow,1,0,0,0,0,0,1,0,0
1029,ML Engineer,Garcia-Adams,"Port Victoriaburgh, TN",TensorFlow,1,0,0,0,0,0,1,0,0
1030,Quant Researcher,Munoz and Sons,"Smithmouth, UG","Scikit-learn, KDB+",2,0,0,0,1,0,0,0,1
1031,Data Analyst,Griffin Ltd,"Harrisonhaven, PT",FastAPI,1,0,0,1,0,0,0,0,0
1032,Computer Vision Engineer,Briggs-Miller,"Janicemouth, UZ","Scikit-learn, FastAPI, PyTorch",3,0,0,1,0,0,0,1,1
1033,Quant Researcher,Dominguez Group,"New Melissashire, RW",MLflow,1,1,0,0,0,0,0,0,0
1034,ML Engineer,"Cohen, Schneider and Scott","Port Nathan, TM","MLflow, BigQuery",2,1,0,0,0,1,0,0,0
1035,Quant Researcher,Peterson Ltd,"Staffordstad, AZ","PyTorch, LangChain, TensorFlow",3,0,1,0,0,0,1,1,0
1036,AI Product Manager,Ramsey-Hamilton,"West Kyliechester, AD",Scikit-learn,1,0,0,0,0,0,0,0,1
1037,Computer Vision Engineer,Davidson-Clark,"Lake Erika, VC",LangChain,1,0,1,0,0,0,0,0,0
1038,NLP Engineer,"Ramirez, Sanchez and Lucas","Johnsonfurt, GQ","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1039,Data Analyst,"Atkinson, Branch and Horton","New Darren, ET",KDB+,1,0,0,0,1,0,0,0,0
1040,Data Scientist,Hawkins Ltd,"North Madison, UZ",TensorFlow,1,0,0,0,0,0,1,0,0
1041,AI Researcher,Moore Ltd,"Abigailmouth, NE","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
1042,Data Analyst,Hughes-Henry,"West James, ER","MLflow, LangChain, PyTorch",3,1,1,0,0,0,0,1,0
1043,Data Analyst,Johnson-Thomas,"Lake Curtis, BS","FastAPI, PyTorch, KDB+",3,0,0,1,1,0,0,1,0
1044,AI Researcher,"Hunt, White and Schmidt","Josephstad, DZ",TensorFlow,1,0,0,0,0,0,1,0,0
1045,AI Product Manager,Harris-Zavala,"West Michael, NI","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
1046,AI Researcher,Price PLC,"Madisonside, BH",BigQuery,1,0,0,0,0,1,0,0,0
1047,Data Analyst,Craig-Lloyd,"Priceborough, LU","BigQuery, MLflow, KDB+",3,1,0,0,1,1,0,0,0
1048,NLP Engineer,Bell-Perez,"Rossbury, SC","BigQuery, PyTorch",2,0,0,0,0,1,0,1,0
1049,Data Scientist,Cole-Clark,"South Meganmouth, LI",FastAPI,1,0,0,1,0,0,0,0,0
1050,NLP Engineer,Knight-Lozano,"New Heatherbury, BG","TensorFlow, Scikit-learn, KDB+",3,0,0,0,1,0,1,0,1
1051,Data Scientist,Burton LLC,"South Jamesville, JM",KDB+,1,0,0,0,1,0,0,0,0
1052,Computer Vision Engineer,"Castillo, Bonilla and Mclaughlin","West Jasonmouth, IR","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
1053,NLP Engineer,Byrd-Christian,"West Theresashire, NI","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1054,Data Scientist,Price-Sandoval,"Lake Markport, PK","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1055,Data Scientist,Black-Simmons,"Allenburgh, BW","PyTorch, BigQuery, TensorFlow",3,0,0,0,0,1,1,1,0
1056,Data Analyst,"Berger, Jackson and Hansen","Hopkinstown, KP","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
1057,Data Analyst,Kent-Preston,"North Nicolechester, CO",KDB+,1,0,0,0,1,0,0,0,0
1058,Data Analyst,"Hartman, Rowe and Hernandez","East Joseph, GR","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
1059,Computer Vision Engineer,Morrison-Turner,"Mayerview, NI","KDB+, TensorFlow",2,0,0,0,1,0,1,0,0
1060,AI Product Manager,Smith Inc,"New Adam, BN","LangChain, MLflow, FastAPI",3,1,1,1,0,0,0,0,0
1061,Data Scientist,Gardner-Chavez,"Lopezfort, KH","MLflow, TensorFlow",2,1,0,0,0,0,1,0,0
1062,Data Scientist,Morris-Blake,"Lake Anthony, CL","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
1063,ML Engineer,Hunter-Ward,"Millerborough, WS","MLflow, Scikit-learn, FastAPI",3,1,0,1,0,0,0,0,1
1064,Data Scientist,Hicks and Sons,"Port Franciscoside, GT","PyTorch, BigQuery, FastAPI",3,0,0,1,0,1,0,1,0
1065,NLP Engineer,Torres-Clark,"West Jason, RO","PyTorch, KDB+, BigQuery",3,0,0,0,1,1,0,1,0
1066,Data Analyst,Brown Ltd,"West Keithview, LU",LangChain,1,0,1,0,0,0,0,0,0
1067,Quant Researcher,Kerr Ltd,"Juanburgh, TD","MLflow, PyTorch, TensorFlow",3,1,0,0,0,0,1,1,0
1068,ML Engineer,"Hobbs, Moreno and Williams","Andrewmouth, GN","LangChain, PyTorch, KDB+",3,0,1,0,1,0,0,1,0
1069,ML Engineer,"Brown, Giles and Thompson","North Mistyland, DJ",BigQuery,1,0,0,0,0,1,0,0,0
1070,ML Engineer,Jordan Inc,"Joelland, MC",Scikit-learn,1,0,0,0,0,0,0,0,1
1071,AI Product Manager,Rodriguez Inc,"Lake Debbie, SZ","MLflow, LangChain",2,1,1,0,0,0,0,0,0
1072,NLP Engineer,Evans-Alvarado,"Davidmouth, BJ","FastAPI, TensorFlow, BigQuery",3,0,0,1,0,1,1,0,0
1073,AI Product Manager,"Phillips, Sanchez and Christensen","East Davidchester, NE",LangChain,1,0,1,0,0,0,0,0,0
1074,NLP Engineer,"Sexton, Davis and Allen","Lake David, FI",Scikit-learn,1,0,0,0,0,0,0,0,1
1075,Quant Researcher,"Gill, Russo and Hill","Gomezchester, UG",PyTorch,1,0,0,0,0,0,0,1,0
1076,Data Analyst,"Walsh, Davis and Tanner","North Brettfurt, MH","TensorFlow, BigQuery, FastAPI",3,0,0,1,0,1,1,0,0
1077,AI Researcher,Green Group,"Port Yvetteland, LK","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
1078,Data Analyst,"Wilson, Wilson and Austin","Mistyfurt, KP","TensorFlow, FastAPI",2,0,0,1,0,0,1,0,0
1079,NLP Engineer,Williams-Thomas,"North Patricia, YE",PyTorch,1,0,0,0,0,0,0,1,0
1080,NLP Engineer,"Thompson, Gibson and Simmons","Gutierreztown, TJ",FastAPI,1,0,0,1,0,0,0,0,0
1081,AI Product Manager,"Bush, Dennis and Burke","Benitezfurt, ST","PyTorch, Scikit-learn, BigQuery",3,0,0,0,0,1,0,1,1
1082,Data Analyst,Anderson and Sons,"Griffintown, KP","BigQuery, MLflow",2,1,0,0,0,1,0,0,0
1083,Quant Researcher,"Russell, Wood and Robertson","Gonzalezstad, VN","MLflow, LangChain, BigQuery",3,1,1,0,0,1,0,0,0
1084,Data Scientist,Johnson LLC,"South Christopher, FJ","TensorFlow, MLflow, Scikit-learn",3,1,0,0,0,0,1,0,1
1085,ML Engineer,Kaufman LLC,"Port Ianfurt, LR","Scikit-learn, KDB+, PyTorch",3,0,0,0,1,0,0,1,1
1086,Data Analyst,Murphy LLC,"Whitefort, NI","LangChain, FastAPI, PyTorch",3,0,1,1,0,0,0,1,0
1087,NLP Engineer,Matthews-Collins,"Jonesville, TO","LangChain, PyTorch",2,0,1,0,0,0,0,1,0
1088,AI Product Manager,Rivas PLC,"South Timothystad, CH",KDB+,1,0,0,0,1,0,0,0,0
1089,Computer Vision Engineer,Alvarez PLC,"North Connorfurt, PA","KDB+, TensorFlow",2,0,0,0,1,0,1,0,0
1090,Data Analyst,Best Inc,"Lake Melanie, VU",PyTorch,1,0,0,0,0,0,0,1,0
1091,Quant Researcher,"Ochoa, Davidson and Thomas","Coryton, WS","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
1092,AI Product Manager,"Reilly, Barajas and Hughes","South Kathleen, MV","FastAPI, BigQuery",2,0,0,1,0,1,0,0,0
1093,Data Analyst,"Dixon, Wright and Smith","Markfort, NO","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
1094,Data Analyst,"Sawyer, Hall and Lowe","Nancyberg, AF","TensorFlow, MLflow, PyTorch",3,1,0,0,0,0,1,1,0
1095,AI Product Manager,"Donaldson, Espinoza and Mills","Matthewsberg, DO",FastAPI,1,0,0,1,0,0,0,0,0
1096,Computer Vision Engineer,Davis-Moore,"North Jessica, VC","FastAPI, KDB+, TensorFlow",3,0,0,1,1,0,1,0,0
1097,NLP Engineer,Clark PLC,"New Austin, BZ",TensorFlow,1,0,0,0,0,0,1,0,0
1098,ML Engineer,Lynch-Coffey,"Deborahton, CV","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
1099,AI Product Manager,Archer Ltd,"Allisonview, ET",Scikit-learn,1,0,0,0,0,0,0,0,1
1100,AI Product Manager,"Estrada, Perry and Jackson","Eatonmouth, PW","TensorFlow, BigQuery",2,0,0,0,0,1,1,0,0
1101,NLP Engineer,Shelton-Ellison,"Davistown, NA","PyTorch, FastAPI, MLflow",3,1,0,1,0,0,0,1,0
1102,Data Scientist,Montgomery Inc,"Danielside, SZ",KDB+,1,0,0,0,1,0,0,0,0
1103,AI Researcher,"Rios, Evans and Foster","Hernandezland, ZA","FastAPI, PyTorch",2,0,0,1,0,0,0,1,0
1104,NLP Engineer,"Garcia, Lopez and Santiago","New Jared, BB",Scikit-learn,1,0,0,0,0,0,0,0,1
1105,AI Researcher,Bell Group,"Nicholaschester, KE",LangChain,1,0,1,0,0,0,0,0,0
1106,Data Analyst,Stevens-Foster,"Blairside, GH","Scikit-learn, PyTorch, BigQuery",3,0,0,0,0,1,0,1,1
1107,NLP Engineer,Sawyer PLC,"Bryceport, AO","MLflow, BigQuery, PyTorch",3,1,0,0,0,1,0,1,0
1108,Quant Researcher,Hurley-Scott,"West Christian, SO","TensorFlow, BigQuery, MLflow",3,1,0,0,0,1,1,0,0
1109,Quant Researcher,Black-Bennett,"Lake Toddmouth, IN","LangChain, TensorFlow, KDB+",3,0,1,0,1,0,1,0,0
1110,AI Product Manager,Perez Group,"South Erikchester, GA","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1111,Quant Researcher,"Saunders, Bradford and Sharp","Port Meganstad, GW","KDB+, LangChain, PyTorch",3,0,1,0,1,0,0,1,0
1112,Quant Researcher,Hudson-Gordon,"Port Erikaburgh, PG",LangChain,1,0,1,0,0,0,0,0,0
1113,ML Engineer,"Nelson, Maddox and Klein","Philipmouth, GQ","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
1114,Data Scientist,"Clark, Price and Dickson","Lake Misty, MZ","Scikit-learn, FastAPI, TensorFlow",3,0,0,1,0,0,1,0,1
1115,NLP Engineer,Gonzalez PLC,"Campbellmouth, IN","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1116,NLP Engineer,Pierce Inc,"Collierchester, PH","Scikit-learn, TensorFlow",2,0,0,0,0,0,1,0,1
1117,Data Scientist,"House, Bond and Myers","West Cathy, PG","LangChain, MLflow, TensorFlow",3,1,1,0,0,0,1,0,0
1118,AI Researcher,Johns Inc,"Rodriguezstad, GN","KDB+, TensorFlow, FastAPI",3,0,0,1,1,0,1,0,0
1119,Computer Vision Engineer,"Matthews, Mcdowell and Reynolds","Port Jeffstad, MD","TensorFlow, Scikit-learn",2,0,0,0,0,0,1,0,1
1120,ML Engineer,Navarro-Costa,"Lawrenceton, BG","KDB+, PyTorch",2,0,0,0,1,0,0,1,0
1121,AI Product Manager,Morris Inc,"Zunigaside, DM","KDB+, LangChain, Scikit-learn",3,0,1,0,1,0,0,0,1
1122,AI Product Manager,"Miller, Pena and Spencer","East Timothy, BF","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
1123,Quant Researcher,"Davis, Sosa and Greene","North Kristafort, CV","MLflow, PyTorch, BigQuery",3,1,0,0,0,1,0,1,0
1124,NLP Engineer,"Klein, Jordan and Lang","Scottport, SZ","TensorFlow, MLflow, LangChain",3,1,1,0,0,0,1,0,0
1125,Data Analyst,"Valdez, Nguyen and Espinoza","Andreatown, SR","BigQuery, KDB+",2,0,0,0,1,1,0,0,0
1126,Computer Vision Engineer,Patterson-Salazar,"Port Nicholas, KW","PyTorch, BigQuery",2,0,0,0,0,1,0,1,0
1127,ML Engineer,"Thomas, Greene and Munoz","Lake Jaime, VA","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1128,NLP Engineer,Torres Ltd,"Grahambury, BR",FastAPI,1,0,0,1,0,0,0,0,0
1129,Data Scientist,"Young, Peterson and Wood","New Masonton, KI","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1130,NLP Engineer,Reilly PLC,"Cabrerafort, GW","TensorFlow, PyTorch",2,0,0,0,0,0,1,1,0
1131,Data Scientist,Woods-Kelly,"Millerborough, AL",KDB+,1,0,0,0,1,0,0,0,0
1132,Computer Vision Engineer,Moss-Jackson,"Christopherton, TM","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1133,NLP Engineer,Johnson and Sons,"Joneschester, LK","PyTorch, MLflow, TensorFlow",3,1,0,0,0,0,1,1,0
1134,Computer Vision Engineer,Green Group,"Ramostown, BI",FastAPI,1,0,0,1,0,0,0,0,0
1135,AI Product Manager,Evans LLC,"Port Kelsey, KI","PyTorch, TensorFlow, Scikit-learn",3,0,0,0,0,0,1,1,1
1136,AI Product Manager,Chambers PLC,"Johnberg, VC","PyTorch, MLflow, BigQuery",3,1,0,0,0,1,0,1,0
1137,AI Product Manager,Conner-Young,"Port Amandaburgh, GA",BigQuery,1,0,0,0,0,1,0,0,0
1138,Data Analyst,Morris LLC,"East Barrybury, GA","LangChain, FastAPI, KDB+",3,0,1,1,1,0,0,0,0
1139,ML Engineer,Hawkins-Valdez,"Roseton, VE",FastAPI,1,0,0,1,0,0,0,0,0
1140,NLP Engineer,Vance-Mcdowell,"Port Jessica, SG","MLflow, FastAPI",2,1,0,1,0,0,0,0,0
1141,Quant Researcher,Wright LLC,"Sandrastad, IE","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1142,Data Analyst,Silva LLC,"Lewisburgh, BF","PyTorch, BigQuery",2,0,0,0,0,1,0,1,0
1143,Quant Researcher,"Sanders, Rodriguez and Meyers","Port Kathyton, GQ",FastAPI,1,0,0,1,0,0,0,0,0
1144,NLP Engineer,Allen Group,"Williamsville, MG",PyTorch,1,0,0,0,0,0,0,1,0
1145,ML Engineer,Webb LLC,"Sylviaport, BS","KDB+, MLflow",2,1,0,0,1,0,0,0,0
1146,ML Engineer,Harris-Brown,"East Kimberlyview, ME",PyTorch,1,0,0,0,0,0,0,1,0
1147,Data Scientist,Stewart-White,"West Amber, HU","Scikit-learn, PyTorch, LangChain",3,0,1,0,0,0,0,1,1
1148,AI Product Manager,"Roberts, Ford and Davis","Hannahfort, LS","KDB+, LangChain, BigQuery",3,0,1,0,1,1,0,0,0
1149,Data Analyst,"Garcia, Blake and Gardner","North Cassandraborough, FJ",KDB+,1,0,0,0,1,0,0,0,0
1150,ML Engineer,Brown-Fisher,"Lake Ruthport, JM",FastAPI,1,0,0,1,0,0,0,0,0
1151,Computer Vision Engineer,Hayes PLC,"South Michael, GE","KDB+, PyTorch, BigQuery",3,0,0,0,1,1,0,1,0
1152,NLP Engineer,"Mccoy, Barnes and Mercado","New Richardburgh, PS",FastAPI,1,0,0,1,0,0,0,0,0
1153,ML Engineer,Herrera and Sons,"East Michael, AO","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1154,Quant Researcher,Smith-Hansen,"North Michellestad, ME","TensorFlow, FastAPI, MLflow",3,1,0,1,0,0,1,0,0
1155,AI Researcher,"Goodman, Watson and Norman","Davidshire, ES",KDB+,1,0,0,0,1,0,0,0,0
1156,Data Analyst,Bennett PLC,"West Jennifertown, NP","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
1157,Quant Researcher,Brady-Jones,"Jasonbury, HT",TensorFlow,1,0,0,0,0,0,1,0,0
1158,AI Product Manager,Walker and Sons,"New Amber, CL","MLflow, LangChain, FastAPI",3,1,1,1,0,0,0,0,0
1159,Data Scientist,Bautista LLC,"Douglasberg, FM","FastAPI, KDB+, MLflow",3,1,0,1,1,0,0,0,0
1160,ML Engineer,Church Ltd,"Jonathanland, FJ","KDB+, LangChain, MLflow",3,1,1,0,1,0,0,0,0
1161,ML Engineer,Smith LLC,"New Sandraland, ZM","TensorFlow, MLflow",2,1,0,0,0,0,1,0,0
1162,AI Researcher,"Acosta, Williams and Carter","Wrightland, ZW","Scikit-learn, FastAPI",2,0,0,1,0,0,0,0,1
1163,Computer Vision Engineer,"Thornton, Pittman and Torres","Bowmanton, AG","BigQuery, Scikit-learn",2,0,0,0,0,1,0,0,1
1164,Quant Researcher,Palmer Group,"Samanthahaven, CA","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1165,Data Scientist,"Smith, Hancock and Bolton","Nicholasville, KN","KDB+, LangChain, BigQuery",3,0,1,0,1,1,0,0,0
1166,AI Product Manager,"Shaffer, Wright and Morgan","South Richardtown, KP",Scikit-learn,1,0,0,0,0,0,0,0,1
1167,Data Scientist,Proctor Inc,"Jeffreystad, GW",KDB+,1,0,0,0,1,0,0,0,0
1168,NLP Engineer,"Ross, Barrera and Winters","East Seanview, GB","FastAPI, MLflow, Scikit-learn",3,1,0,1,0,0,0,0,1
1169,Data Scientist,"Hernandez, Collins and Smith","Lake Jessicaside, DJ","KDB+, LangChain",2,0,1,0,1,0,0,0,0
1170,Computer Vision Engineer,"Nguyen, Shaffer and Thompson","South Danielle, TH","BigQuery, TensorFlow, KDB+",3,0,0,0,1,1,1,0,0
1171,Data Scientist,"Nguyen, Brown and Edwards","Port Victoriaburgh, PG",MLflow,1,1,0,0,0,0,0,0,0
1172,Quant Researcher,Bartlett Group,"West Robin, PY","KDB+, TensorFlow, Scikit-learn",3,0,0,0,1,0,1,0,1
1173,AI Product Manager,"Moran, Ellis and Vargas","New Sethtown, ZW",TensorFlow,1,0,0,0,0,0,1,0,0
1174,AI Product Manager,"Porter, Hernandez and Hall","Ambertown, LV","KDB+, TensorFlow, FastAPI",3,0,0,1,1,0,1,0,0
1175,AI Product Manager,Hunter and Sons,"South Jasonville, RO","MLflow, LangChain",2,1,1,0,0,0,0,0,0
1176,ML Engineer,Moore Ltd,"Garyville, BZ","BigQuery, MLflow, TensorFlow",3,1,0,0,0,1,1,0,0
1177,AI Product Manager,Diaz-Gray,"West Justinside, KI","PyTorch, BigQuery, Scikit-learn",3,0,0,0,0,1,0,1,1
1178,Data Analyst,Poole-Scott,"Kellyhaven, GQ","Scikit-learn, BigQuery",2,0,0,0,0,1,0,0,1
1179,Computer Vision Engineer,"Bishop, Finley and Duran","South Meganfort, CZ","PyTorch, LangChain, MLflow",3,1,1,0,0,0,0,1,0
1180,AI Product Manager,Rivera Group,"Port Jennifer, CF","MLflow, FastAPI, Scikit-learn",3,1,0,1,0,0,0,0,1
1181,Data Scientist,Blanchard LLC,"North Robertberg, CL","LangChain, KDB+",2,0,1,0,1,0,0,0,0
1182,Data Analyst,"Herman, Rivera and Gonzalez","East Jessica, PG","Scikit-learn, LangChain, BigQuery",3,0,1,0,0,1,0,0,1
1183,AI Product Manager,"Mcmillan, Jensen and Olson","Rachelmouth, EG",LangChain,1,0,1,0,0,0,0,0,0
1184,Data Scientist,"Mcbride, Davenport and Kidd","Port Leahland, GQ","LangChain, Scikit-learn",2,0,1,0,0,0,0,0,1
1185,AI Researcher,"Lane, Diaz and Khan","Melaniemouth, RS","MLflow, PyTorch",2,1,0,0,0,0,0,1,0
1186,AI Researcher,Taylor LLC,"Lopezfurt, AD","TensorFlow, LangChain",2,0,1,0,0,0,1,0,0
1187,ML Engineer,"Moss, Simmons and Elliott","Matthewville, US","LangChain, TensorFlow, MLflow",3,1,1,0,0,0,1,0,0
1188,ML Engineer,"Crane, Robles and Arias","New Michaelmouth, KR","FastAPI, TensorFlow",2,0,0,1,0,0,1,0,0
1189,Data Scientist,Martinez-Fuller,"Ruizbury, NZ","FastAPI, Scikit-learn",2,0,0,1,0,0,0,0,1
1190,AI Researcher,Wood-Johnson,"Gailland, SK","TensorFlow, Scikit-learn, PyTorch",3,0,0,0,0,0,1,1,1
1191,ML Engineer,Martin Group,"Lake Nicole, GT","BigQuery, MLflow",2,1,0,0,0,1,0,0,0
1192,AI Researcher,"Morrison, Wallace and Wade","East Cheryl, PG","MLflow, LangChain, Scikit-learn",3,1,1,0,0,0,0,0,1
1193,Data Analyst,"Villa, Hall and Bishop","New Garytown, FI",MLflow,1,1,0,0,0,0,0,0,0
1194,Data Scientist,Kennedy-Davis,"East Jessicaport, CG","BigQuery, FastAPI, PyTorch",3,0,0,1,0,1,0,1,0
1195,Data Scientist,Anderson Group,"Turnerville, AO",PyTorch,1,0,0,0,0,0,0,1,0
1196,Computer Vision Engineer,"Price, Moore and Kidd","Rachelview, KH","TensorFlow, BigQuery, MLflow",3,1,0,0,0,1,1,0,0
1197,NLP Engineer,Carroll Group,"West Monica, TT",KDB+,1,0,0,0,1,0,0,0,0
1198,AI Researcher,Woods-French,"South Meagan, GQ","PyTorch, Scikit-learn, KDB+",3,0,0,0,1,0,0,1,1
1199,Data Scientist,"Miller, Gonzalez and Kelly","Kellyborough, PA",Scikit-learn,1,0,0,0,0,0,0,0,1
1200,Data Scientist,Marquez and Sons,"Pooleview, NL","FastAPI, MLflow, PyTorch",3,1,0,1,0,0,0,1,0
1201,Quant Researcher,"Anderson, Lucas and Clements","West Bethanyshire, HU",PyTorch,1,0,0,0,0,0,0,1,0
1202,ML Engineer,Williams LLC,"East Nicholeberg, DE","MLflow, PyTorch, BigQuery",3,1,0,0,0,1,0,1,0
1203,Data Scientist,Braun Inc,"Brooksbury, GE",BigQuery,1,0,0,0,0,1,0,0,0
1204,NLP Engineer,"Williams, Carter and Wilson","Juliemouth, TR","MLflow, KDB+, Scikit-learn",3,1,0,0,1,0,0,0,1
1205,Quant Researcher,Howard-Farrell,"Fishershire, CN",FastAPI,1,0,0,1,0,0,0,0,0
1206,Quant Researcher,Richards-Adams,"Lake Kathleenville, AZ","MLflow, LangChain",2,1,1,0,0,0,0,0,0
1207,Data Scientist,Olson Group,"East Nicole, GA","FastAPI, MLflow, BigQuery",3,1,0,1,0,1,0,0,0
1208,Data Analyst,Montgomery-Castro,"South Michelebury, AO","LangChain, FastAPI",2,0,1,1,0,0,0,0,0
1209,AI Researcher,Cannon Group,"Port Andrew, AF","FastAPI, MLflow, LangChain",3,1,1,1,0,0,0,0,0
1210,Data Scientist,Green-Freeman,"East Edwardtown, ME","FastAPI, TensorFlow, MLflow",3,1,0,1,0,0,1,0,0
1211,Quant Researcher,"Sullivan, Spencer and Holland","Thomasfurt, VA","Scikit-learn, MLflow, FastAPI",3,1,0,1,0,0,0,0,1
1212,ML Engineer,Barrett-Smith,"Jessicachester, MW","MLflow, BigQuery, FastAPI",3,1,0,1,0,1,0,0,0
1213,Data Analyst,Vargas-Rodriguez,"Debraton, GT","KDB+, BigQuery",2,0,0,0,1,1,0,0,0
1214,NLP Engineer,Gaines-Vance,"Cervantesmouth, FM","MLflow, TensorFlow, FastAPI",3,1,0,1,0,0,1,0,0
1215,AI Product Manager,"Brown, Fox and Stokes","Marcmouth, CN",LangChain,1,0,1,0,0,0,0,0,0
1216,Data Analyst,Sparks-Garrison,"New Andreastad, RO","FastAPI, LangChain",2,0,1,1,0,0,0,0,0
1217,AI Researcher,"Payne, Swanson and Silva","North Jamesside, YE","FastAPI, PyTorch",2,0,0,1,0,0,0,1,0
1218,Data Analyst,Vargas-Edwards,"Adamtown, CH","KDB+, LangChain",2,0,1,0,1,0,0,0,0
